time,source OuterVoltage,source InnerVoltage,source QuasiFermiPotential,source DisplacementCurrent,source eCurrent,source hCurrent,source TotalCurrent,source Charge,gate OuterVoltage,gate InnerVoltage,gate QuasiFermiPotential,gate DisplacementCurrent,gate eCurrent,gate hCurrent,gate TotalCurrent,gate Charge,drain OuterVoltage,drain InnerVoltage,drain QuasiFermiPotential,drain DisplacementCurrent,drain eCurrent,drain hCurrent,drain TotalCurrent,drain Charge
0.209733333333333,0.0,0.0,0.0,0.0,5.58598011029884e-19,4.25872558343732e-20,6.01185266864257e-19,4.29095657880574e-16,-0.419466666666667,-0.419466666666667,0.0,0.0,-1.43767517577674e-18,-3.05150801800364e-18,-4.48918319378039e-18,-4.67596666727154e-15,10.0,10.0,0.0,0.0,3.83410318036259e-18,5.38947465535391e-20,3.88799792691613e-18,4.24687100939097e-15
0.229733333333333,0.0,0.0,0.0,0.0,6.83603426461657e-19,4.31133672590861e-20,7.26716793720743e-19,4.29739205324981e-16,-0.459466666666667,-0.459466666666667,0.0,0.0,-1.43784055463753e-18,-3.05915417244628e-18,-4.49699472708381e-18,-4.67724240034535e-15,10.0,10.0,0.0,0.0,3.71636796831525e-18,5.39099650478104e-20,3.77027793336306e-18,4.24750319502037e-15
0.249733333333333,0.0,0.0,0.0,0.0,7.16277052227144e-19,4.36062161443544e-20,7.59883268371498e-19,4.30382752778763e-16,-0.499466666666667,-0.499466666666667,0.0,0.0,-1.43800548788695e-18,-3.06673171048878e-18,-4.50473719837573e-18,-4.67851813342853e-15,10.0,10.0,0.0,0.0,3.69092893286418e-18,5.39249971400452e-20,3.74485393000423e-18,4.24813538064977e-15
0.269733333333333,0.0,0.0,0.0,0.0,7.2855572050162e-19,4.40688552046736e-20,7.72624575706294e-19,4.31026300241664e-16,-0.539466666666667,-0.539466666666667,0.0,0.0,-1.43816999325256e-18,-3.07424128765296e-18,-4.51241128090552e-18,-4.67979386652084e-15,10.0,10.0,0.0,0.0,3.6858468590832e-18,5.39398461160271e-20,3.73978670519922e-18,4.24876756627917e-15
0.289733333333333,0.0,0.0,0.0,0.0,7.40748643346495e-19,4.35694432958289e-20,7.84318086642323e-19,4.31669847704565e-16,-0.579466666666667,-0.579466666666667,0.0,0.0,-1.43833407674347e-18,-3.08074889582513e-18,-4.5190829725686e-18,-4.68106959961313e-15,10.0,10.0,0.0,0.0,3.68081017968509e-18,5.39547062411931e-20,3.73476488592628e-18,4.24939975190857e-15
0.309733333333333,0.0,0.0,0.0,0.0,7.42774037843955e-19,4.49133837861987e-20,7.87687421630154e-19,4.32313395193835e-16,-0.619466666666667,-0.619466666666667,0.0,0.0,-1.4384977381623e-18,-3.08905705629126e-18,-4.52755479445356e-18,-4.6823453327318e-15,10.0,10.0,0.0,0.0,3.68589836533554e-18,5.39690074878626e-20,3.7398673728234e-18,4.25003193753797e-15
0.329733333333333,0.0,0.0,0.0,0.0,7.4470816383311e-19,4.52461731335517e-20,7.89954336966662e-19,4.32956942683105e-16,-0.659466666666667,-0.659466666666667,0.0,0.0,-1.43866098121289e-18,-3.09630958886295e-18,-4.53497057007583e-18,-4.68362106585048e-15,10.0,10.0,0.0,0.0,3.6910329133141e-18,5.39833197950742e-20,3.74501623310917e-18,4.25066412316737e-15
0.349733333333333,0.0,0.0,0.0,0.0,7.54971981251888e-19,4.56646452425414e-20,8.00636626494429e-19,4.33600490179584e-16,-0.699466666666667,-0.699466666666667,0.0,0.0,-1.43882380909212e-18,-3.10360097430085e-18,-4.54242478339297e-18,-4.68489679897635e-15,10.0,10.0,0.0,0.0,3.68779068291782e-18,5.39974739807181e-20,3.74178815689854e-18,4.25129630879677e-15
0.369733333333333,0.0,0.0,0.0,0.0,7.6516806831121e-19,4.51199401837938e-20,8.10288008495004e-19,4.34244037676063e-16,-0.739466666666667,-0.739466666666667,0.0,0.0,-1.43898622188479e-18,-3.1098803982791e-18,-4.54886662016389e-18,-4.68617253210223e-15,10.0,10.0,0.0,0.0,3.68456697252446e-18,5.40116391444233e-20,3.73857861166888e-18,4.25192849442617e-15
0.389733333333333,0.0,0.0,0.0,0.0,7.66599352256434e-19,4.63366202922252e-20,8.12935972548659e-19,4.34887585197104e-16,-0.779466666666667,-0.779466666666667,0.0,0.0,-1.43914821978875e-18,-3.11786982140368e-18,-4.55701804119243e-18,-4.68744826525267e-15,10.0,10.0,0.0,0.0,3.69005679933914e-18,5.40252693046329e-20,3.74408206864377e-18,4.25256068005557e-15
0.409733333333333,0.0,0.0,0.0,0.0,7.67923805016693e-19,4.65463156670533e-20,8.14470120683746e-19,4.35531132718146e-16,-0.819466666666667,-0.819466666666667,0.0,0.0,-1.43930980600865e-18,-3.12479943765621e-18,-4.56410924366486e-18,-4.68872399840311e-15,10.0,10.0,0.0,0.0,3.69560021262434e-18,5.40389103567759e-20,3.74963912298111e-18,4.25319286568496e-15
0.429733333333333,0.0,0.0,0.0,0.0,7.77774423663741e-19,4.69409667933549e-20,8.24715390457095e-19,4.36174680244686e-16,-0.859466666666667,-0.859466666666667,0.0,0.0,-1.43947098358258e-18,-3.13185913079575e-18,-4.57133011437833e-18,-4.68999973155905e-15,10.0,10.0,0.0,0.0,3.69256230779857e-18,5.40524161226671e-20,3.74661472392123e-18,4.25382505131436e-15
0.449733333333333,0.0,0.0,0.0,0.0,7.87551903163335e-19,4.63719740741155e-20,8.33923877237451e-19,4.36818227771226e-16,-0.899466666666667,-0.899466666666667,0.0,0.0,-1.43963175269077e-18,-3.13789860501082e-18,-4.57753035770159e-18,-4.69127546471498e-15,10.0,10.0,0.0,0.0,3.68954054776435e-18,5.40659326997906e-20,3.74360648046414e-18,4.25445723694376e-15
0.469733333333333,0.0,0.0,0.0,0.0,7.88540273168832e-19,4.74869606933927e-20,8.36027233862225e-19,4.3746177532071e-16,-0.939466666666667,-0.939466666666667,0.0,0.0,-1.43979211364546e-18,-3.14556319183975e-18,-4.58535530548521e-18,-4.69255119789387e-15,10.0,10.0,0.0,0.0,3.69524913551561e-18,5.40789361073748e-20,3.74932807162298e-18,4.25508942257316e-15
